endTime,artistName,trackName,msPlayed
2024-01-08 17:48,Vishal-Shekhar,"Ishq Jaisa Kuch (From ""Fighter"")",4267
2024-01-08 17:57,Vishal-Shekhar,"Ishq Jaisa Kuch (From ""Fighter"")",11857
2024-01-08 18:03,Vishal-Shekhar,"Ishq Jaisa Kuch (From ""Fighter"")",86020
2024-01-08 18:22,Vishal-Shekhar,"Ishq Jaisa Kuch (From ""Fighter"")",58254
2024-01-08 18:24,AUR,Shikayat,112720
2024-01-08 18:41,AUR,Shikayat,100280
2024-01-08 18:49,Anubha Bajaj,Lamhey,147320
2024-01-08 18:49,Irshad Khan,Haryana Hood,2141
2024-01-08 18:49,Aditya A,Chaand Baaliyan,2065
2024-01-08 18:49,Anuv Jain,Alag Aasmaan,2212
2024-01-08 18:49,Pratsofficial,Aziyat 2.0 - Reprise Version,2291
2024-01-08 18:50,AUR,Sometimes,2180
2024-01-08 18:50,DG IMMORTALS,KALESHI CHORI,49412
2024-01-08 18:50,Guru Randhawa,Moon Rise,1747
2024-01-08 18:51,Anuv Jain,Gul,82745
2024-01-08 18:52,Aditya A,Awaargi,61491
2024-01-08 18:57,Atif Aslam,Woh Lamhe Woh Baatein,320040
2024-01-08 19:01,KR$NA,No Cap,205423
2024-01-08 19:04,Yohani,"Manike (From ""Thank God"")",197473
2024-01-08 19:07,Manan Bhardwaj,Arjan Vailly,182170
2024-01-08 19:11,Arjun Kanungo,Ilzaam (From the Album 'Industry'),247374
2024-01-08 19:14,Abdul Hannan,Bikhra,168300
2024-01-08 19:17,Sachet Tandon,Malang Sajna,161041
2024-01-08 19:44,Anuv Jain,Baarishein,92241
2024-01-09 10:11,Shubh,One Love,159222
2024-01-09 10:16,Sharn,Mi Amor,203048
2024-01-09 10:29,Satinder Sartaaj,Udaarian,123131
2024-01-09 11:23,Shubh,One Love,2900
2024-01-09 11:23,Shubh,One Love,4480
2024-01-09 11:25,Diljit Dosanjh,Case,135500
2024-01-09 11:41,Satinder Sartaaj,Udaarian,267480
2024-01-09 13:36,Diljit Dosanjh,Case,69944
2024-01-09 13:40,Anuv Jain,Husn,217894
2024-01-09 13:44,AUR,Tu hai kahan,263184
2024-01-09 13:48,Talha Anjum,Downers At Dusk,256000
2024-01-09 13:51,CKay,love nwantiti (ah ah ah),145800
2024-01-09 13:56,Atif Aslam,Woh Lamhe Woh Baatein,320040
2024-01-09 14:00,OneRepublic,Counting Stars,257266
2024-01-09 14:11,Satinder Sartaaj,Udaarian,70694
2024-01-09 19:03,Satinder Sartaaj,Udaarian,30040
2024-01-10 15:48,Savi Kahlon,Apa Fer Milaangey,149083
2024-01-10 15:50,Shubh,One Love,81125
2024-01-10 15:53,Shubh,Cheques,183756
2024-01-10 15:56,Shubh,Still Rollin,174730
2024-01-10 15:58,Shubh,No Love,170387
2024-01-10 16:01,Shubh,Baller,148188
2024-01-10 16:04,Shubh,You and Me,172066
2024-01-10 16:07,Shubh,We Rollin,199205
2024-01-10 16:10,Shubh,Elevated,200658
2024-01-10 16:13,Shubh,Her,154080
2024-01-10 16:16,Shubh,Offshore,172054
2024-01-10 16:18,Shubh,Dior,139133
2024-01-10 16:22,Shubh,King Shit,226933
2024-01-10 16:25,Shubh,OG,197242
2024-01-10 16:28,Shubh,Safety Off,143200
2024-01-10 16:31,Shubh,Ice,174193
2024-01-10 16:34,Shubh,Hood Anthem,192866
2024-01-10 16:37,Shubh,Ruthless,204792
2024-01-10 16:40,Shubh,The Flow,173778
2024-01-10 16:44,Sharn,Mi Amor,203048
2024-01-10 16:46,Seedhe Maut,Khatta Flow,152415
2024-01-10 16:49,Karan Aujla,Softly,155161
2024-01-10 16:52,Aditya Rikhari,Samjho Na,172408
2024-01-10 16:55,Anuv Jain,Gul,217250
2024-01-10 16:58,Diljit Dosanjh,Hass Hass,153016
2024-01-10 17:02,AUR,Tu hai kahan,263184
2024-01-10 17:04,AP Dhillon,TERE TE,114418
2024-01-10 17:10,Satinder Sartaaj,Udaarian,342585
2024-01-10 17:12,Prabh Singh,9:45,117606
2024-01-10 17:15,Anuv Jain,Husn,217894
2024-01-10 17:18,King,OOPS,163200
2024-01-10 17:22,Talha Anjum,Downers At Dusk,256000
2024-01-10 17:26,Rashid Ali,Kabhi Kabhi Aditi,218836
2024-01-10 17:28,AP Dhillon,True Stories,117972
2024-01-10 17:31,Manan Bhardwaj,Arjan Vailly,182170
2024-01-10 17:35,Anuv Jain,Alag Aasmaan,212750
2024-01-10 17:38,Ritviz,Liggi,181176
2024-01-10 17:41,Taaruk Raina,Kho Gaye,197763
2024-01-10 17:44,Param Singh,Daru Badnaam,185333
2024-01-10 17:47,AP Dhillon,With You,154554
2024-01-10 17:51,King,Tu Aake Dekhle,270000
2024-01-10 17:55,Anuv Jain,Baarishein,207312
2024-01-10 17:58,Irshad Khan,Haryana Hood,211480
2024-01-10 18:04,Vishal-Shekhar,Khuda Jaane,333181
2024-01-10 18:07,Parmish Verma,Aam Jahe Munde,207838
2024-01-10 18:09,Aditya A,Chaand Baaliyan,103264
2024-01-10 18:12,Guru Randhawa,Moon Rise,174056
2024-01-10 18:14,Rovalio,Iraaday,133305
2024-01-10 18:17,Talha Anjum,Happy Hour,195000
2024-01-10 18:19,Sidhu Moose Wala,0 to 100,108493
2024-01-10 18:23,Diljit Dosanjh,G.O.A.T.,223636
2024-01-10 18:27,Garry Sandhu,Illegal Weapon,230000
2024-01-10 18:28,Aditya Rikhari,Faasle,94089
2024-01-11 20:47,Gurinder Gill,WAKE UP,74540
2024-01-11 20:48,Hotel Ugly,Shut up My Moms Calling,1895
2024-01-11 20:48,Surf Curse,Freaks,105714
2024-01-11 20:49,JVKE,this is what falling in love feels like,2174
2024-01-11 20:50,Arctic Monkeys,I Wanna Be Yours,73020
2024-01-11 20:55,AUR,Tu hai kahan,263184
2024-01-11 20:58,Anuv Jain,Husn,217894
2024-01-11 21:01,Seedhe Maut,Khatta Flow,152415
2024-01-11 21:04,Irshad Khan,Haryana Hood,211480
2024-01-11 21:07,Kidjaywest,Funk Song,172352
2024-01-11 21:11,Aditya Rikhari,Nasamajh,228664
2024-01-11 21:11,Ritviz,Liggi,4673
2024-01-11 21:11,Anuv Jain,Alag Aasmaan,3279
2024-01-11 21:23,Rashid Ali,Kabhi Kabhi Aditi,85313
2024-01-12 07:12,Hasan Raheem,Wishes,364810
2024-01-12 07:15,Sharn,Mi Amor,203048
2024-01-12 07:22,Anuv Jain,Husn,23411
2024-01-12 07:26,Karan Aujla,Softly,155161
2024-01-12 07:29,Shubh,One Love,159222
2024-01-12 07:29,King,Tu Aake Dekhle,6852
2024-01-12 07:29,Vismay Patel,Pal Behta Jaaye,43863
2024-01-12 10:00,Hasan Raheem,Wishes,218400
2024-01-12 10:03,Sharn,Mi Amor,203048
2024-01-12 10:07,Anuv Jain,Husn,217894
2024-01-12 10:10,Karan Aujla,Softly,155161
2024-01-12 10:12,Shubh,One Love,159222
2024-01-12 10:17,Hasan Raheem,Wishes,556
2024-01-12 10:17,King,Tu Aake Dekhle,248955
2024-01-12 10:20,Anuv Jain,Husn,217894
2024-01-12 10:21,Seedhe Maut,Khatta Flow,67329
2024-01-12 10:26,AUR,Tu hai kahan,263184
2024-01-12 10:29,Anuv Jain,Alag Aasmaan,212750
2024-01-12 10:32,Kidjaywest,Funk Song,172352
2024-01-12 10:48,Taaruk Raina,Kho Gaye,2651
2024-01-12 12:03,Taaruk Raina,Kho Gaye,31232
2024-01-12 15:17,Shubh,One Love,159222
2024-01-12 15:20,Cheema Y,California Love,175686
2024-01-12 15:30,Prabh Singh,9:45,74970
2024-01-12 15:32,Diljit Dosanjh,Hass Hass,1302
2024-01-12 15:32,Diljit Dosanjh,Kinni Kinni,145668
2024-01-12 15:32,Shubh,Cheques,1302
2024-01-12 15:32,Sidhu Moose Wala,Watch Out,793
2024-01-12 15:35,Diljit Dosanjh,Hass Hass,153016
2024-01-12 15:35,Sidhu Moose Wala,Watch Out,32067
2024-01-12 15:36,Sharn,Mi Amor,1555
2024-01-12 15:37,Sidhu Moose Wala,Watch Out,112991
2024-01-12 15:41,Sharn,Mi Amor,188385
2024-01-12 15:42,Anuv Jain,Husn,513
2024-01-12 15:42,Karan Aujla,Softly,83429
2024-01-12 15:46,Anuv Jain,Husn,217894
2024-01-12 15:50,AUR,Tu hai kahan,263184
2024-01-12 15:54,Talha Anjum,Downers At Dusk,256000
2024-01-12 15:55,CKay,love nwantiti (ah ah ah),23172
2024-01-12 16:22,Atif Aslam,Woh Lamhe Woh Baatein,245256
2024-01-13 08:13,Surjit Bindrakhia,Tera Yaar Bolda,139085
2024-01-13 08:16,Satinder Sartaaj,Udaarian,0
2024-01-13 08:16,Diljit Dosanjh,5 Taara,178421
2024-01-13 08:17,Nusrat Fateh Ali Khan,Tumhe Dil Lagi Bhool Jani Padegi,14231
2024-01-13 08:18,Rahat Fateh Ali Khan,Dillagi,87620
2024-01-13 08:18,Anuv Jain,Husn,675
2024-01-13 08:23,AUR,Tu hai kahan,263184
2024-01-13 08:28,Talha Anjum,Downers At Dusk,256000
2024-01-13 08:30,Atif Aslam,Woh Lamhe Woh Baatein,968
2024-01-13 08:30,CKay,love nwantiti (ah ah ah),131276
2024-01-13 08:31,OneRepublic,Counting Stars,11111
2024-01-13 08:35,Aerosmith,Dream On,21302
2024-01-13 08:35,pearl,dream on - sped up + reverb,3225
2024-01-13 08:35,Eminem,Sing For The Moment,1212
2024-01-13 08:35,Aerosmith,Dream On,265872
2024-01-13 08:37,Diljit Dosanjh,Hass Hass,87040
2024-01-13 08:40,Sharn,Mi Amor,203048
2024-01-13 08:43,Shubh,You and Me,172066
2024-01-13 08:44,Diljit Dosanjh,Love Ya,54411
2024-01-13 08:47,Karan Aujla,Softly,155161
2024-01-13 08:48,Jassa Dhillon,SPAIN,60656
2024-01-13 09:21,Hasan Raheem,Wishes,218400
2024-01-13 09:22,Hasan Raheem,Wishes,1085
2024-01-13 09:25,Diljit Dosanjh,Case,135500
2024-01-13 09:30,Savi Kahlon,Apa Fer Milaangey,213368
2024-01-13 09:33,Savi Kahlon,Apa Fer Milaangey,211251
2024-01-13 09:36,Shubh,One Love,159222
2024-01-13 09:38,Shubh,One Love,159222
2024-01-13 09:41,Shubh,One Love,159222
2024-01-13 09:44,Shubh,One Love,159222
2024-01-13 09:46,Shubh,One Love,159222
2024-01-13 09:49,Shubh,One Love,159222
2024-01-13 09:52,Shubh,One Love,159222
2024-01-13 09:53,Shubh,One Love,48601
2024-01-13 09:57,Sidhu Moose Wala,295,270000
2024-01-13 10:01,Sidhu Moose Wala,295,227800
2024-01-13 10:03,Gurinder Gill,WAKE UP,153174
2024-01-13 10:06,Gurinder Gill,BREATHE,180350
2024-01-13 10:09,Gurinder Gill,4 BAKYIAN,178881
2024-01-13 10:13,Gurinder Gill,FOREVER,203798
2024-01-13 10:17,Gurinder Gill,LONESTAR,233636
2024-01-13 10:20,Gurinder Gill,MOMENTS,195508
2024-01-13 10:22,Gurinder Gill,NETWORK,128000
2024-01-13 10:25,Gurinder Gill,WAKE UP,153174
2024-01-13 10:28,Gurinder Gill,BREATHE,180350
2024-01-13 10:30,Gurinder Gill,4 BAKYIAN,149794
2024-01-13 10:34,Gurinder Gill,FOREVER,203798
2024-01-13 10:37,Gurinder Gill,MOMENTS,195508
2024-01-13 10:39,Gurinder Gill,NETWORK,128000
2024-01-13 10:41,Gurinder Gill,4 BAKYIAN,75797
2024-01-13 10:45,Anuv Jain,Husn,217894
2024-01-13 10:49,AUR,Tu hai kahan,263184
2024-01-13 10:52,Talha Anjum,Downers At Dusk,200143
2024-01-13 10:56,Intense,Sahiba,238707
2024-01-13 10:57,Intense,Sahiba,0
2024-01-13 10:57,Intense,Sahiba,2735
2024-01-13 10:57,Intense,Sahiba,44648
2024-01-13 10:57,Intense,Sahiba,9109
2024-01-13 10:58,Asha Bhosle,Abhi Na Jao Chhod Kar,15658
2024-01-13 11:00,Geeta Zaildar,Heartbeat,104010
2024-01-13 11:03,Diljit Dosanjh,Goliya,217782
2024-01-13 11:20,Diljit Dosanjh,Panga,114717
2024-01-13 11:23,Intense,Sahiba,238707
2024-01-13 11:25,Prabh Singh,9:45,117606
2024-01-13 11:27,AP Dhillon,TERE TE,114418
2024-01-13 11:33,Satinder Sartaaj,Udaarian,342585
2024-01-13 11:35,Diljit Dosanjh,Case,135500
2024-01-13 11:39,Nawab,Expert Jatt,199534
2024-01-13 11:42,Shubh,OG,197242
2024-01-13 11:45,Param Singh,Daru Badnaam,185333
2024-01-13 11:47,AP Dhillon,True Stories,117972
2024-01-13 11:50,Gurinder Gill,WAKE UP,153174
2024-01-13 11:52,Maninder Buttar,Ik Tera,160768
2024-01-13 11:56,Mankirt Aulakh,Badnam ( Orignal Version ),203595
2024-01-13 11:59,Diljit Dosanjh,Born to Shine,213333
2024-01-13 12:02,Shubh,Safety Off,143200
2024-01-13 12:04,Vicky,Top Notch Gabru,158294
2024-01-13 12:06,Gurinder Gill,NETWORK,128000
2024-01-13 12:09,Cheema Y,California Love,175686
2024-01-13 12:11,Karan Aujla,Jee Ni Lagda,940
2024-01-13 12:11,AP Dhillon,DESIRES,1190
2024-01-13 12:11,Karan Aujla,What...?,260
2024-01-13 12:11,AP Dhillon,Ma Belle,490
2024-01-13 12:11,Pav Dharia,Na Ja,1010
2024-01-13 12:11,Diljit Dosanjh,Lalkara,510
2024-01-13 12:11,Shubh,Still Rollin,930
2024-01-13 12:11,Wazir Patar,Notorious,1370
2024-01-13 12:11,Diljit Dosanjh,Clash,640
2024-01-13 12:11,Kaka,Shape,2940
2024-01-13 12:11,Panjabi MC,Dhol Jageero Da,750
2024-01-13 12:11,AP Dhillon,Summer High,96524
2024-01-13 12:11,Shubh,Dior,1200
2024-01-13 12:11,Sharry Mann,3 Peg,970
2024-01-13 12:11,Diljit Dosanjh,Lemonade,1710
2024-01-13 12:11,Shubh,King Shit,1180
2024-01-13 12:11,Parmish Verma,Aam Jahe Munde,1180
2024-01-13 12:11,AP Dhillon,Excuses,310
2024-01-13 12:11,Diljit Dosanjh,Kinni Kinni,940
2024-01-13 12:11,Tyson Sidhu,GODSPEED,840
2024-01-13 12:15,Savi Kahlon,Apa Fer Milaangey,213368
2024-01-13 12:17,Shubh,Cheques,142311
2024-01-13 12:18,Mitraz,Junoon,1980
2024-01-13 12:18,Anirudh Ravichander,"Chaleya (From ""Jawan"")",2090
2024-01-13 12:21,Pritam,Kabira,223459
2024-01-13 12:25,Pritam,"Lutt Putt Gaya (From ""Dunki"")",49483
2024-01-13 12:25,Jasleen Royal,Heeriye (feat. Arijit Singh),194857
2024-01-13 12:26,Savi Kahlon,Apa Fer Milaangey,5010
2024-01-13 12:29,Pritam,"Kesariya (From ""Brahmastra"")",176040
2024-01-13 13:48,Imran Khan,Amplifier,97312
2024-01-13 13:51,Sharn,Mi Amor,184271
2024-01-13 14:04,Satinder Sartaaj,Udaarian,11732
2024-01-13 14:04,Bilal Saeed,12 Saal,193810
2024-01-13 14:08,Bilal Saeed,12 Saal,193810
2024-01-13 14:19,Bilal Saeed,12 Saal,193810
2024-01-13 14:24,Bilal Saeed,12 Saal,193810
2024-01-13 14:27,Bilal Saeed,12 Saal,80710
2024-01-13 14:30,Manan Bhardwaj,"Arjan Vailly (From ""ANIMAL"")",182170
2024-01-13 15:10,AUR,Tu hai kahan,374
2024-01-13 15:10,AUR,Tu hai kahan,263184
2024-01-13 15:10,Talha Anjum,Downers At Dusk,2511
2024-01-13 15:14,Anuv Jain,Husn,217894
2024-01-13 15:18,AUR,Tu hai kahan,263184
2024-01-13 15:23,Talha Anjum,Downers At Dusk,256000
2024-01-13 15:25,CKay,love nwantiti (ah ah ah),145800
2024-01-13 15:30,Atif Aslam,Woh Lamhe Woh Baatein,320040
2024-01-13 15:33,OneRepublic,Counting Stars,171413
2024-01-13 18:04,Seedhe Maut,Khatta Flow,7579
2024-01-13 18:04,Anuv Jain,Husn,217894
2024-01-13 18:08,Hasan Raheem,Wishes,248373
2024-01-13 18:11,AUR,Tu hai kahan,1525
2024-01-13 18:11,Shubh,One Love,1818
2024-01-13 18:11,Sharn,Mi Amor,190157
2024-01-13 18:11,Vismay Patel,Pal Behta Jaaye,2215
2024-01-13 18:11,Diljit Dosanjh,Hass Hass,2576
2024-01-13 18:11,Seedhe Maut,Khatta Flow,186
2024-01-13 18:11,Anuv Jain,Husn,2927
2024-01-13 18:11,Aditya Rikhari,Faasle,2029
2024-01-13 18:11,Karan Aujla,Softly,1850
2024-01-13 18:15,AUR,Tu hai kahan,212085
2024-01-13 18:15,Prabh Singh,9:45,1423
2024-01-13 18:15,Diljit Dosanjh,Hass Hass,3197
2024-01-13 18:17,Diljit Dosanjh,Hass Hass,153016
2024-01-13 18:19,Prabh Singh,9:45,117606
2024-01-13 18:21,Prateek Kuhad,Kasoor,2447
2024-01-13 18:21,Pav Dharia,Na Ja,1817
2024-01-13 18:21,Kidjaywest,Funk Song,80345
2024-01-13 18:24,Anuv Jain,Alag Aasmaan,212750
2024-01-13 18:35,Diljit Dosanjh,Case,62579
2024-01-13 18:55,Alec Benjamin,Let Me Down Slowly,169353
2024-01-13 18:58,Pink Sweat$,At My Worst,170344
2024-01-13 19:01,Dua Lipa,Levitating (feat. DaBaby),203064
2024-01-13 19:04,Alan Walker,"Alone, Pt. II",179052
2024-01-13 19:07,The Kid LAROI,STAY (with Justin Bieber),141805
2024-01-13 19:08,Jaymes Young,Infinity,40322
2024-01-13 19:31,Jaymes Young,Infinity,10913
2024-01-14 09:14,Surjit Bindrakhia,Tera Yaar Bolda,137570
2024-01-14 09:17,Alfaaz,Yaar Bathere,221566
2024-01-14 09:19,Diljit Dosanjh,Goliya,95726
2024-01-14 09:22,Yo Yo Honey Singh,Dheere Dheere,212412
2024-01-14 09:24,Yo Yo Honey Singh,Saiyaan Ji,73686
2024-01-14 09:27,Alfaaz,Hai Mera Dil,209853
2024-01-14 09:40,Yo Yo Honey Singh,Dope Shope,187566
2024-01-14 09:59,Hasan Raheem,Wishes,216218
2024-01-14 10:02,Raja Baath,Chaska,183707
2024-01-14 10:04,Diljit Dosanjh,Hass Hass,153016
2024-01-14 10:08,Shubh,One Love,1977
2024-01-14 10:08,Sharn,Mi Amor,203048
2024-01-14 10:08,Suzonn,Farq hai,2551
2024-01-14 10:08,Seedhe Maut,Khatta Flow,8980
2024-01-14 10:08,Aditya Rikhari,Faasle,1456
2024-01-14 10:13,AUR,Tu hai kahan,263184
2024-01-14 10:16,Anuv Jain,Husn,217894
2024-01-14 10:19,Diljit Dosanjh,Case,835
2024-01-14 10:19,Aditya Rikhari,Nasamajh,4014
2024-01-14 10:19,Shubh,Still Rollin,0
2024-01-14 10:19,AP Dhillon,TERE TE,990
2024-01-14 10:19,Vismay Patel,Pal Behta Jaaye,4282
2024-01-14 10:19,King,OOPS,1370
2024-01-14 10:19,Kidjaywest,Funk Song,791
2024-01-14 10:19,Anuv Jain,Alag Aasmaan,1145
2024-01-14 10:19,Shubh,Cheques,25036
2024-01-14 10:19,Karan Aujla,Softly,155161
2024-01-14 10:20,Prabh Singh,9:45,10963
2024-01-14 10:20,Karan Aujla,Admirin' You (feat. Preston Pablo),0
2024-01-14 10:20,Azaan Sami Khan,Ik Lamha,0
2024-01-14 10:20,AP Dhillon,Excuses,0
2024-01-14 10:22,Gurinder Gill,WAKE UP,122424
2024-01-14 10:22,Bhallwaan,Gym De Shokeen,14763
2024-01-14 10:22,Imran Khan,Bewafa,5747
2024-01-14 10:24,Bilal Saeed,12 Saal,81444
2024-01-14 10:30,Bilal Saeed,2 Number,12000
2024-01-14 10:33,Drake,God's Plan,180431
2024-01-14 10:36,Vishvajeet Choudhary,Gajban,221739
2024-01-14 10:39,Badal,Dream Girl,137150
2024-01-14 10:41,FIFTY FIFTY,Cupid - Twin Ver.,145788
2024-01-14 10:41,Anuv Jain,Husn,5112
2024-01-14 10:43,Surf Curse,Freaks,103847
2024-01-14 10:45,JVKE,golden hour,134586
2024-01-14 10:47,The Walters,I Love You So,1170
2024-01-14 10:47,Harry Styles,As It Was,906
2024-01-14 10:47,Surf Curse,Freaks,1362
2024-01-14 10:47,Aerosmith,Dream On,88320
2024-01-14 10:47,JVKE,this is what falling in love feels like,2808
2024-01-14 10:53,Arctic Monkeys,I Wanna Be Yours,108541
2024-01-14 10:53,Tally Hall,Hidden In the Sand,2303
2024-01-14 10:58,Tom Odell,Another Love,244360
2024-01-14 11:00,Mitski,My Love Mine All Mine,90534
2024-01-14 11:00,Wabie,Hey Lover!,2416
2024-01-14 11:02,Edith Whiskers,Home,141812
2024-01-14 11:03,Patrick Watson,Je te laisserai des mots,3244
2024-01-14 11:03,Måneskin,I WANNA BE YOUR SLAVE,4675
2024-01-14 11:03,Vansire,From the Subway Train,57370
2024-01-14 11:03,Cigarettes After Sex,Sunsetz,720
2024-01-14 11:14,Patrick Watson,Je te laisserai des mots,38660
2024-01-14 15:18,Aditya Rikhari,Samjho Na,172408
2024-01-14 15:32,Anuv Jain,Husn,217894
2024-01-14 15:36,AUR,Tu hai kahan,263184
2024-01-14 15:40,Talha Anjum,Downers At Dusk,256000
2024-01-14 15:43,CKay,love nwantiti (ah ah ah),145800
2024-01-14 15:48,Atif Aslam,Woh Lamhe Woh Baatein,320040
2024-01-14 15:52,OneRepublic,Counting Stars,154489
2024-01-14 15:55,Satinder Sartaaj,Udaarian,6490
2024-01-15 15:29,Gurinder Gill,WAKE UP,135700
2024-01-15 15:31,Gurinder Gill,MOMENTS,93322
2024-01-15 15:32,Gurinder Gill,NETWORK,20654
2024-01-15 15:32,Gurinder Gill,FOREVER,68069
2024-01-15 15:35,Bilal Saeed,12 Saal,193810
2024-01-15 15:38,Bilal Saeed,12 Saal,193810
2024-01-15 15:42,Bilal Saeed,12 Saal,193810
2024-01-15 15:44,Bilal Saeed,12 Saal,162824
2024-01-15 16:05,Bilal Saeed,12 Saal,25520
2024-01-16 11:12,Sippy G,Don't Bark If You Can't Bite,0
2024-01-16 11:12,Parmish Verma,Ohi Munde,15141
2024-01-16 11:16,Parmish Verma,Ohi Munde,145108
2024-01-16 11:18,Shubh,The Flow,173778
2024-01-16 11:21,Parmish Verma,Le Chakk Main Aa Gya,137549
2024-01-16 11:24,Diljit Dosanjh,Lak 28 Kudi Da,195277
2024-01-16 11:27,Daler Mehndi,Bolo Ta Ra Ra,194007
2024-01-16 11:32,Aaron Smith,Dancin - Krono Remix,256000
2024-01-16 11:33,Jaymes Young,Infinity,1413
2024-01-16 11:33,Sub Urban,Cradles,1330
2024-01-16 11:33,OneRepublic,I Ain't Worried,1370
2024-01-16 11:33,OneRepublic,Counting Stars,62728
2024-01-16 11:33,CKay,love nwantiti (ah ah ah),1387
2024-01-16 11:33,Surf Curse,Freaks,2418
2024-01-16 11:33,Lost Frequencies,Are You With Me,733
2024-01-16 11:36,Powfu,death bed (coffee for your head),173333
2024-01-16 11:38,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,157560
2024-01-16 11:39,Armani White,BILLIE EILISH.,5823
2024-01-16 11:41,Trevor Daniel,Falling,159381
2024-01-16 11:41,The Weeknd,Starboy,6639
2024-01-16 11:44,Petit Biscuit,Sunset Lover,175685
2024-01-16 11:47,Harry Styles,As It Was,167303
2024-01-16 11:48,Alec Benjamin,Let Me Down Slowly,1821
2024-01-16 11:48,Aaron Smith,Dancin (feat. Luvli) - Krono Remix,67327
2024-01-16 11:50,Tom Odell,Another Love,97730
2024-01-16 11:51,Hippie Sabotage,Devil Eyes,95417
2024-01-16 11:51,Cartoon,On & On,2238
2024-01-16 11:52,Dybbukk,I'm Only a Fool for You,1486
2024-01-16 11:52,DVRST,Close Eyes,1677
2024-01-16 11:52,Duncan Laurence,Arcade,1816
2024-01-16 11:55,Roddy Ricch,The Box,196652
2024-01-16 11:58,Måneskin,Beggin',211560
2024-01-16 12:02,Kina,Can We Kiss Forever?,187931
2024-01-16 12:03,XXXTENTACION,Hope,110886
2024-01-16 12:08,Whales,Dead To Me - Slow + Reverb,267227
2024-01-16 12:09,Eminem,Mockingbird,2493
2024-01-16 12:09,FILV,Clandestina (feat. Emma Peters) - Cocaina Remix,44433
2024-01-16 12:19,24kGoldn,Mood (feat. iann dior),37980
2024-01-16 15:31,Altaf Raja,Tum To Thehre Pardesi,177986
2024-01-16 15:31,Parmish Verma,Ohi Munde,1771
2024-01-16 15:32,Bilal Saeed,12 Saal,50608
2024-01-17 11:50,Diljit Dosanjh,Case,7700
2024-01-17 11:53,Hasan Raheem,Wishes,218400
2024-01-17 11:57,Sharn,Mi Amor,203048
2024-01-17 11:59,Seedhe Maut,Khatta Flow,152415
2024-01-17 12:03,Anuv Jain,Husn,217894
2024-01-17 12:06,Karan Aujla,Softly,155161
2024-01-17 12:09,Aditya Rikhari,Faasle,221988
2024-01-17 12:12,Vismay Patel,Pal Behta Jaaye,174545
2024-01-17 12:15,Shubh,One Love,159222
2024-01-17 12:19,AUR,Tu hai kahan,263184
2024-01-17 12:22,Diljit Dosanjh,Hass Hass,153016
2024-01-17 12:24,Prabh Singh,9:45,117606
2024-01-17 12:27,Kidjaywest,Funk Song,172352
2024-01-17 12:30,Pav Dharia,Na Ja,208000
2024-01-17 12:33,Prateek Kuhad,Kasoor,197549
2024-01-17 12:37,Anuv Jain,Alag Aasmaan,212750
2024-01-17 12:39,Diljit Dosanjh,Case,135500
2024-01-17 12:41,AP Dhillon,TERE TE,114418
2024-01-17 12:44,Shubh,OG,197242
2024-01-17 12:49,Karan Aujla,Admirin' You (feat. Preston Pablo),13340
2024-01-17 12:49,Talha Anjum,Downers At Dusk,256000
2024-01-17 12:49,Karun,Maharani,16644
2024-01-17 12:53,Anuv Jain,Baarishein,207312
2024-01-17 12:56,Rashid Ali,Kabhi Kabhi Aditi,218836
2024-01-17 12:59,Shubh,Safety Off,143200
2024-01-17 13:01,AP Dhillon,True Stories,117972
2024-01-17 13:04,Irshad Khan,Haryana Hood,211480
2024-01-17 13:08,Dream Note,Waqt Ki Baatein,231988
2024-01-17 13:12,Sidhu Moose Wala,Watch Out,236168
2024-01-17 13:16,Anuv Jain,Gul,217250
2024-01-17 13:19,Shubh,Still Rollin,174730
2024-01-17 13:21,AP Dhillon,With You,154554
2024-01-17 13:23,Rovalio,Iraaday,133305
2024-01-17 13:26,Manan Bhardwaj,Arjan Vailly,182170
2024-01-17 13:29,Maninder Buttar,Sakhiyaan,179325
2024-01-17 13:33,Diljit Dosanjh,Born to Shine,213333
2024-01-17 13:34,Shubh,Dior,68651
2024-01-17 14:29,Parmish Verma,Ohi Munde,145108
2024-01-17 14:32,Karan Aujla,P.O.V (Point of View),185869
2024-01-17 14:44,Parmish Verma,Le Chakk Main Aa Gya,247964
2024-01-17 14:47,Shubh,The Flow,173778
2024-01-17 14:50,Kirat Gill,Badi Vaar,146233
2024-01-17 14:55,The World's Favorite Premi Jori,Naag 2,334093
2024-01-17 14:56,Happy Raikoti,Pyar Karde A,52500
2024-01-17 14:59,Zehan,Sakhiyo,158928
2024-01-17 15:02,Parmish Verma,Aam Jahe Munde,207838
2024-01-17 15:04,Harf Cheema,Gym,115813
2024-01-17 15:07,Karan Randhawa,Guitar,152766
2024-01-17 15:20,Akhil,Tainu Milke,373
2024-01-17 16:02,Rana Brass,Pittal Pittal,130945
2024-01-17 16:04,Happy Raikoti,Yaaran Di Gaddi,12942
2024-01-17 16:04,Parmish Verma,Munde Pind De,12429
2024-01-17 16:04,Deep Karan,Daru Laina Pee,137999
2024-01-17 16:05,Nimrat Khaira,"Galwakdi - From ""Galwakdi""",46016
2024-01-17 16:05,Harnoor,Uff,6086
2024-01-17 16:05,hazel,hotline bling (billie version),3623
